Index,Marketing.expense,Production.expense,Multiplex.coverage,Budget,Movie_length,Lead_.Actor_Rating,Lead_Actress_rating,Director_rating,Producer_rating,Critic_rating,Trailer_views,X3D_available,Time_taken,Twitter_hastags,Genre,Avg_age_actors,Num_multiplex,Collection,Start_Tech_Oscar,Marketing.expense_mms,Production.expense_mms,Multiplex.coverage_mms,Budget_mms,Movie_length_mms,Lead_.Actor_Rating_mms,Lead_Actress_rating_mms,Director_rating_mms,Producer_rating_mms,Critic_rating_mms,Trailer_views_mms,X3D_available_mms,Time_taken_mms,Twitter_hastags_mms,Genre_mms,Avg_age_actors_mms,Num_multiplex_mms,Collection_mms,Start_Tech_Oscar_mms
408,259.022,91.2,0.341,31152.44,173.5,9.27,9.46,9.305,9.39,7.96,434373,1,133.16,264.464,1,26,672,55800,1,0.134256447,0.646627566,0.436213992,0.392220732,1,0.970509383,0.985467757,0.978513876,0.956289028,0.485714286,0.624058816,1,0.612173593,0.034762976,0,0.403508772,0.63364486,0.508888889,1
409,168.0778,91.2,0.403,31202.435,171.4,9.235,9.325,9.215,9.315,6.96,316479,0,128.88,242.752,1,25,528,34400,1,0.083146903,0.646627566,0.563786008,0.3939452,0.978372812,0.964253798,0.960944596,0.962399284,0.942908118,0.128571429,0.291843256,0,0.592497242,0.02284148,0,0.385964912,0.364485981,0.271111111,1
410,308.766,91.2,0.403,38062.86,173.5,9.24,9.36,9.26,9.21,6.96,399184,1,153,284.4,2,57,566,55000,1,0.162211976,0.646627566,0.563786008,0.630580571,1,0.965147453,0.967302452,0.97045658,0.924174844,0.128571429,0.524899119,1,0.703383597,0.045709316,0.333333333,0.947368421,0.435514019,0.5,1
411,1042.716,91.2,0.403,31980.135,173.5,9.155,9.34,9.21,9.47,6.96,474055,0,192,222.4,1,52,617,30000,0,0.574683028,0.646627566,0.563786008,0.420770263,1,0.949955317,0.963669391,0.961504029,0.970561998,0.128571429,0.735879416,0,0.882677455,0.011666725,0,0.859649123,0.530841121,0.222222222,0
412,301.014,91.2,0.403,36979.635,173.5,9.22,9.295,9.17,9.26,7.96,353054,0,192.88,282.752,3,44,552,34400,1,0.157855445,0.646627566,0.563786008,0.593217091,1,0.961572833,0.955495005,0.954341987,0.93309545,0.485714286,0.394908587,0,0.88672306,0.044804442,0.666666667,0.719298246,0.409345794,0.271111111,1
413,396.22,91.2,0.403,25708.54,173.5,9.115,9.23,9.11,9.435,7.96,233720,0,167.16,302.864,3,40,587,35800,1,0.211360069,0.646627566,0.563786008,0.204445296,1,0.942806077,0.943687557,0.943598926,0.964317574,0.485714286,0.058635226,0,0.768481059,0.055847419,0.666666667,0.649122807,0.474766355,0.286666667,1
414,593.116,91.2,0.403,28636.025,173.5,9.08,9.315,9.195,9.235,7.96,375488,0,132.52,282.608,1,58,559,32600,1,0.322013248,0.646627566,0.563786008,0.305422495,1,0.936550492,0.959128065,0.958818263,0.928635147,0.485714286,0.458125747,0,0.609231335,0.044725375,0,0.964912281,0.422429907,0.251111111,1
415,934.922,91.2,0.307,25103.045,173.5,9.13,9.25,9.05,9.255,7.96,212912,1,120.8,241.12,1,40,693,14000,1,0.514104099,0.646627566,0.366255144,0.183560069,1,0.945487042,0.947320618,0.932855864,0.93220339,0.485714286,0,1,0.555351232,0.021945391,0,0.649122807,0.672897196,0.044444444,1
416,381.692,91.2,0.321,35740.87,173.5,9.06,9.125,9.08,9.065,6.96,302506,0,172.88,221.152,3,59,588,14400,1,0.203195508,0.646627566,0.395061728,0.550488599,1,0.932975871,0.924613987,0.938227395,0.898305085,0.128571429,0.252468496,0,0.794777492,0.010981481,0.666666667,0.98245614,0.476635514,0.048888889,1
418,538.812,91.2,0.321,29463.72,162.6,9.135,9.305,9.095,9.165,6.96,302776,1,172.16,301.664,4,60,589,20800,1,0.291495054,0.646627566,0.395061728,0.333972025,0.887744593,0.946380697,0.957311535,0.94091316,0.916146298,0.128571429,0.253229333,1,0.791467451,0.05518853,1,1,0.478504673,0.12,1
419,1490.682,91.2,0.321,33091.135,173.5,9.02,9.155,9.075,9.15,7.96,383325,0,169.52,241.408,3,52,680,17600,1,0.826434519,0.646627566,0.395061728,0.45909178,1,0.925826631,0.930063579,0.93733214,0.913470116,0.485714286,0.480209766,0,0.779330636,0.022103525,0.666666667,0.859649123,0.648598131,0.084444444,1
420,256.246,91.2,0.282,37907.32,150,8.975,9.105,8.96,9.375,7.96,362317,0,119.36,261.344,3,26,633,16800,0,0.132696369,0.646627566,0.314814815,0.625215559,0.757981462,0.917783735,0.920980926,0.916741271,0.953612846,0.485714286,0.421010956,0,0.548731151,0.033049865,0.666666667,0.403508772,0.560747664,0.075555556,0
421,241.748,91.2,0.282,35613.105,173.5,9.035,9.095,9.06,9.095,6.96,431269,1,120.68,262.672,4,48,649,33400,1,0.124548667,0.646627566,0.314814815,0.546081625,1,0.928507596,0.919164396,0.934646374,0.903657449,0.128571429,0.615312,1,0.554799559,0.033779035,1,0.789473684,0.590654206,0.26,1
422,160.4518,91.2,0.282,33363.33,168.8,9.01,9.215,9.06,8.965,7.96,434982,0,165.68,202.272,3,29,756,28400,0,0.078861183,0.646627566,0.314814815,0.468480552,0.951596292,0.924039321,0.940962761,0.934646374,0.880463872,0.485714286,0.625774927,0,0.761677087,0.000614963,0.666666667,0.456140351,0.790654206,0.204444444,0
423,260.964,91.2,0.386,31374.64,161.1,8.935,9.03,8.9,9.23,7.96,455145,0,178.32,223.328,3,36,581,41600,0,0.135347828,0.646627566,0.528806584,0.399885035,0.872296601,0.910634495,0.907356948,0.905998209,0.927743087,0.485714286,0.682592597,0,0.819786686,0.012176266,0.666666667,0.578947368,0.463551402,0.351111111,0
424,161.0084,91.2,0.386,33902.165,158.6,8.96,9.1,8.83,9.065,7.96,340669,0,165.36,1622.4,2,29,634,26800,1,0.079173986,0.646627566,0.528806584,0.487066488,0.846549949,0.91510277,0.920072661,0.893464637,0.898305085,0.485714286,0.360008679,0,0.760205958,0.780370383,0.333333333,0.456140351,0.562616822,0.186666667,1
425,195.8424,91.2,0.416,30913.575,144.1,8.87,9.005,8.81,9.185,6.96,398327,0,156.68,221.872,3,57,638,23400,0,0.098750274,0.646627566,0.590534979,0.383981606,0.697219361,0.899016979,0.902815622,0.889883617,0.919714541,0.128571429,0.522484163,0,0.720301581,0.011376814,0.666666667,0.947368421,0.570093458,0.148888889,0
426,337.206,91.2,0.321,32752.28,168.9,8.925,9.145,9.015,9.095,7.96,349335,1,111.32,301.328,2,51,674,16600,1,0.178194913,0.646627566,0.395061728,0.447403717,0.952626159,0.908847185,0.928247048,0.926589078,0.903657449,0.485714286,0.384428752,1,0.511769033,0.055004041,0.333333333,0.842105263,0.637383178,0.073333333,1
427,264.944,91.2,0.416,32424.535,133.2,8.865,9.165,8.905,9.07,6.96,401981,0,182.08,281.632,3,33,558,20400,0,0.13758454,0.646627566,0.590534979,0.43609887,0.584963955,0.898123324,0.931880109,0.906893465,0.899197145,0.128571429,0.532780834,0,0.837072453,0.044189479,0.666666667,0.526315789,0.420560748,0.115555556,0
428,773.238,91.2,0.321,34452.11,152.2,8.965,9.17,8.94,9.2,7.96,439565,0,150.36,221.744,2,42,663,21800,0,0.42323964,0.646627566,0.395061728,0.506035639,0.780638517,0.915996425,0.932788374,0.913160251,0.922390723,0.485714286,0.638689443,0,0.691246782,0.011306533,0.333333333,0.684210526,0.61682243,0.131111111,0
429,167.3422,91.2,0.321,34402.115,151.6,8.94,9.07,9.005,9.11,7.96,356325,1,170.4,241.76,1,45,679,22000,0,0.082733505,0.646627566,0.395061728,0.504311171,0.77445932,0.91152815,0.91462307,0.924798568,0.906333631,0.485714286,0.404125995,1,0.783376241,0.022296799,0,0.736842105,0.646728972,0.133333333,0
430,206.7778,91.2,0.321,35440.9,169.1,9.01,9.155,8.935,8.965,7.96,354854,1,175.8,241.52,3,52,641,19000,1,0.104895837,0.646627566,0.395061728,0.54014179,0.954685891,0.924039321,0.930063579,0.912264996,0.880463872,0.485714286,0.399980838,1,0.808201545,0.022165021,0.666666667,0.859649123,0.575700935,0.1,1
431,189.8426,91.2,0.416,35263.14,159.6,8.86,9.105,8.92,9.005,6.96,416738,0,181.8,222.32,1,53,637,29000,0,0.095378458,0.646627566,0.590534979,0.534010347,0.85684861,0.897229669,0.920980926,0.90957923,0.887600357,0.128571429,0.574364841,0,0.835785215,0.011622799,0,0.877192982,0.568224299,0.211111111,0
432,221.246,91.2,0.416,37957.315,167.8,8.95,9.055,8.865,8.955,7.96,388831,1,133.64,282.256,2,29,547,28200,0,0.113026791,0.646627566,0.590534979,0.626940027,0.941297631,0.91331546,0.911898274,0.899731423,0.87867975,0.485714286,0.495725219,1,0.614380287,0.044532101,0.333333333,0.456140351,0.4,0.202222222,0
433,148.881,91.2,0.416,35690.875,148.3,8.8,9.04,8.83,8.93,7.96,458882,1,174.44,202.576,3,42,538,32200,0,0.072358533,0.646627566,0.590534979,0.548764131,0.740473738,0.886505809,0.909173479,0.893464637,0.874219447,0.485714286,0.693123154,1,0.801949246,0.000781881,0.666666667,0.684210526,0.38317757,0.246666667,0
434,131.6214,91.2,0.287,35751.98,161.4,8.83,8.885,8.8,8.85,7.96,418275,0,123.72,202.288,4,46,615,28600,1,0.062658846,0.646627566,0.325102881,0.550871815,0.8753862,0.891867739,0.881017257,0.888093107,0.859946476,0.485714286,0.578695981,0,0.568775285,0.000623748,1,0.754385965,0.527102804,0.206666667,1
435,298.268,91.2,0.287,34485.44,168.5,8.78,8.955,8.845,8.975,7.96,420282,0,156.68,221.872,3,37,749,23400,0,0.156312226,0.646627566,0.325102881,0.507185285,0.948506694,0.882931189,0.89373297,0.896150403,0.882247993,0.485714286,0.584351541,0,0.720301581,0.011376814,0.666666667,0.596491228,0.777570093,0.148888889,0
436,243.208,91.2,0.26,36824.095,168.1,8.925,9.015,8.93,8.88,7.96,338798,0,203.36,242.144,4,46,769,26800,1,0.12536917,0.646627566,0.269547325,0.587852079,0.94438723,0.908847185,0.904632153,0.91136974,0.86529884,0.485714286,0.354736356,0,0.934902538,0.022507643,1,0.754385965,0.814953271,0.186666667,1
437,308.416,91.2,0.26,35890.855,166.8,8.84,9.09,8.945,9.125,6.96,404986,1,121.84,201.536,1,57,702,19200,1,0.16201528,0.646627566,0.269547325,0.555662004,0.93099897,0.893655049,0.918256131,0.914055506,0.909009813,0.128571429,0.541248676,1,0.560132402,0.000210844,0,0.947368421,0.689719626,0.102222222,1
438,323.544,91.2,0.26,34174.36,173.5,8.995,9.07,9.015,9.095,6.96,321678,0,197.28,221.312,3,60,674,16400,0,0.170517033,0.646627566,0.269547325,0.49645526,1,0.921358356,0.91462307,0.926589078,0.903657449,0.128571429,0.306493609,0,0.906951085,0.011069333,0.666666667,1,0.637383178,0.071111111,0
439,293.562,91.2,0.26,32968.925,161.4,9.075,9.195,9.065,9.025,6.96,257073,1,191.36,281.344,3,57,712,16800,1,0.153667511,0.646627566,0.269547325,0.454876413,0.8753862,0.935656836,0.9373297,0.935541629,0.891168599,0.128571429,0.124442052,1,0.879735197,0.044031346,0.666666667,0.947368421,0.708411215,0.075555556,1
440,207.8126,91.2,0.26,31257.985,167.4,9.065,9.14,8.995,9.165,6.96,334563,1,169.12,302.048,3,50,731,25600,1,0.105477382,0.646627566,0.269547325,0.395861276,0.937178167,0.933869526,0.927338783,0.923008057,0.916146298,0.128571429,0.342802475,1,0.777491725,0.055399374,0.666666667,0.824561404,0.743925234,0.173333333,1
442,214.4836,91.2,0.26,35585.33,170.7,8.835,9.015,8.92,9.095,6.96,373307,1,184.84,302.736,4,58,775,34200,1,0.109226403,0.646627566,0.269547325,0.545123587,0.971163749,0.892761394,0.904632153,0.90957923,0.903657449,0.128571429,0.451979869,1,0.849760942,0.055777137,1,0.964912281,0.826168224,0.268888889,1
443,133.3274,91.2,0.26,34546.545,173.5,8.96,9.015,8.985,9.03,7.96,393382,0,141.92,282.368,1,54,772,29600,1,0.063617597,0.646627566,0.269547325,0.509292968,1,0.91510277,0.904632153,0.921217547,0.89206066,0.485714286,0.508549562,0,0.652445752,0.044593597,0,0.894736842,0.820560748,0.217777778,1
444,219.3308,91.2,0.26,36024.175,173.5,8.855,9.1,8.9,9.19,6.96,387633,0,132.16,282.464,1,21,670,30800,0,0.111950471,0.646627566,0.269547325,0.560260586,1,0.896336014,0.920072661,0.905998209,0.920606601,0.128571429,0.492349354,0,0.607576315,0.044646308,0,0.315789474,0.629906542,0.231111111,0
445,276.046,91.2,0.26,32518.97,170.1,9.035,9.105,8.965,9.1,7.96,346747,0,110.32,241.728,4,34,654,21600,1,0.14382373,0.646627566,0.269547325,0.439356199,0.964984552,0.928507596,0.920980926,0.917636526,0.904549509,0.485714286,0.377135981,0,0.507171754,0.022279228,1,0.543859649,0.6,0.128888889,1
446,233.436,91.2,0.26,35879.745,168.3,8.9,9.15,8.995,8.98,6.96,342695,1,106.72,241.888,1,28,762,23600,0,0.119877424,0.646627566,0.269547325,0.555278789,0.946446962,0.90437891,0.929155313,0.923008057,0.883140054,0.128571429,0.36571778,1,0.490621552,0.02236708,0,0.438596491,0.801869159,0.151111111,0
447,145.7614,91.2,0.26,35224.255,169.9,8.885,8.98,8.89,9.105,7.96,401882,0,203.96,302.384,3,41,707,29800,1,0.070605355,0.646627566,0.269547325,0.532669094,0.96292482,0.901697945,0.898274296,0.904207699,0.90544157,0.485714286,0.53250186,0,0.937660905,0.055583863,0.666666667,0.666666667,0.699065421,0.22,1
448,218.497,91.2,0.26,34724.305,170.1,8.745,8.995,8.885,8.98,7.96,397006,1,195.04,222.016,3,37,650,25200,0,0.111481886,0.646627566,0.269547325,0.515424411,0.964984552,0.876675603,0.900999092,0.903312444,0.883140054,0.485714286,0.518761694,1,0.896653181,0.011455881,0.666666667,0.596491228,0.592523364,0.168888889,0
449,206.5818,91.2,0.287,34357.675,172.2,8.785,8.9,8.815,8.98,6.96,416481,1,181.64,262.256,3,52,680,28200,1,0.104785687,0.646627566,0.325102881,0.50277831,0.98661174,0.883824844,0.883742053,0.890778872,0.883140054,0.128571429,0.573640637,1,0.835049651,0.03355062,0.666666667,0.859649123,0.648598131,0.202222222,1
450,170.5202,91.2,0.287,35646.435,171.8,8.75,8.945,8.905,9.03,6.96,400065,1,161.2,242.08,3,27,735,26000,1,0.084519503,0.646627566,0.325102881,0.54723127,0.982492276,0.877569258,0.89191644,0.906893465,0.89206066,0.128571429,0.527381704,1,0.74108128,0.022472502,0.666666667,0.421052632,0.751401869,0.177777778,1
451,154.3544,91.2,0.287,37490.695,166.1,8.8,8.945,8.815,8.8,7.96,401512,1,181.36,262.144,2,59,614,26800,0,0.075434518,0.646627566,0.325102881,0.610844989,0.923789907,0.886505809,0.89191644,0.890778872,0.85102587,0.485714286,0.53145923,1,0.833762413,0.033489124,0.333333333,0.98245614,0.525233645,0.186666667,0
452,128.8228,91.2,0.287,36968.525,171.7,8.745,8.885,8.675,8.985,6.96,390279,1,162.08,222.432,3,41,614,30400,1,0.061086066,0.646627566,0.325102881,0.592833876,0.98146241,0.876675603,0.881017257,0.865711728,0.884032114,0.128571429,0.499805564,1,0.745126885,0.011684296,0.666666667,0.666666667,0.525233645,0.226666667,1
453,121.8034,91.2,0.287,34979.835,165.3,8.76,8.87,8.815,8.82,7.96,411619,0,134.44,302.576,3,21,646,32200,0,0.057141248,0.646627566,0.325102881,0.52423836,0.915550978,0.879356568,0.878292461,0.890778872,0.854594112,0.485714286,0.559939922,0,0.61805811,0.055689286,0.666666667,0.315789474,0.585046729,0.246666667,0
454,184.9618,91.2,0.287,41068.115,172.8,8.615,8.845,8.68,8.955,6.96,407077,1,119.12,222.848,1,42,692,35600,0,0.092635508,0.646627566,0.325102881,0.734240276,0.992790937,0.853440572,0.873751135,0.866606983,0.87867975,0.128571429,0.547140941,1,0.547627804,0.01191271,0,0.684210526,0.671028037,0.284444444,0
455,210.2726,91.2,0.287,37374.04,167.6,8.75,8.9,8.625,8.73,6.96,402950,0,117.76,282.304,1,34,661,28800,0,0.106859872,0.646627566,0.325102881,0.60682123,0.939237899,0.877569258,0.883742053,0.856759176,0.838537021,0.128571429,0.535511396,0,0.541375506,0.044558457,0,0.543859649,0.613084112,0.208888889,0
456,115.0474,91.2,0.287,36246.375,160,8.695,8.79,8.63,9.015,6.96,408819,0,155.64,282.256,1,36,620,28200,1,0.053344458,0.646627566,0.325102881,0.56792489,0.860968074,0.867739053,0.863760218,0.857654432,0.889384478,0.128571429,0.552049753,0,0.715520412,0.044532101,0,0.578947368,0.536448598,0.202222222,1
457,113.3766,91.2,0.287,33196.68,161.4,8.675,8.85,8.61,8.705,6.96,369607,0,143.08,302.032,1,31,638,25400,1,0.052405488,0.646627566,0.325102881,0.462732324,0.8753862,0.864164433,0.874659401,0.854073411,0.834076717,0.128571429,0.441553574,0,0.657778595,0.055390589,0,0.49122807,0.570093458,0.171111111,1
458,184.0116,91.2,0.287,32974.48,153.8,8.57,8.755,8.595,8.52,7.96,402267,0,177.4,262.16,3,46,749,27000,0,0.092101507,0.646627566,0.325102881,0.455068021,0.797116375,0.845397676,0.857402361,0.851387645,0.801070473,0.485714286,0.533586758,0,0.81555719,0.033497909,0.666666667,0.754385965,0.777570093,0.188888889,0
459,175.0446,91.2,0.287,35002.055,157.2,8.45,8.715,8.59,8.675,7.96,425095,0,111.96,302.384,1,39,650,29800,0,0.087062161,0.646627566,0.325102881,0.52500479,0.832131823,0.823949955,0.85013624,0.85049239,0.828724353,0.485714286,0.597914178,0,0.514711291,0.055583863,0,0.631578947,0.592523364,0.22,0
460,156.0234,91.2,0.287,33779.955,157.9,8.63,8.76,8.6,8.575,7.96,438369,1,108,283.2,2,27,727,40000,1,0.076372476,0.646627566,0.325102881,0.482851121,0.839340886,0.856121537,0.858310627,0.852282901,0.81088314,0.485714286,0.635319214,1,0.496506068,0.045050427,0.333333333,0.421052632,0.736448598,0.333333333,1
461,116.2426,91.2,0.287,37224.055,163.5,8.55,8.81,8.685,8.76,7.96,401242,1,188.56,242.624,1,29,609,32800,0,0.054016146,0.646627566,0.325102881,0.601647825,0.897013388,0.841823056,0.867393279,0.867502238,0.843889384,0.485714286,0.530698393,1,0.866862817,0.022771199,0,0.456140351,0.51588785,0.253333333,0
462,93.8622,91.2,0.287,35418.68,161.9,8.59,8.885,8.705,8.69,7.96,416540,1,197.08,262.832,3,24,630,35400,0,0.041438631,0.646627566,0.325102881,0.539375359,0.88053553,0.848972297,0.881017257,0.871083259,0.831400535,0.485714286,0.573806894,1,0.906031629,0.033866887,0.666666667,0.368421053,0.555140187,0.282222222,0
463,153.0984,91.2,0.287,35090.935,156.5,8.48,8.785,8.6,8.665,7.96,455177,0,117.8,303.12,1,22,708,39000,1,0.074728661,0.646627566,0.325102881,0.528070512,0.82492276,0.829311886,0.862851953,0.852282901,0.826940232,0.485714286,0.68268277,0,0.541559397,0.055987982,0,0.333333333,0.700934579,0.322222222,1
464,136.423,91.2,0.287,36179.715,163.4,8.47,8.695,8.58,8.65,6.96,474433,1,176.08,303.232,3,30,752,40400,1,0.065357287,0.646627566,0.325102881,0.565625599,0.895983522,0.827524576,0.846503179,0.84870188,0.82426405,0.128571429,0.736944588,1,0.809488783,0.056049478,0.666666667,0.473684211,0.78317757,0.337777778,1
465,176.7864,91.2,0.345,34490.995,138.9,8.42,8.56,8.45,8.64,7.96,456948,0,156.56,223.424,4,55,577,42800,0,0.088041031,0.646627566,0.444444444,0.507376892,0.643666323,0.818588025,0.821980018,0.825425246,0.822479929,0.485714286,0.687673302,0,0.719749908,0.012228977,1,0.912280702,0.456074766,0.364444444,0
466,83.272,91.2,0.345,31991.245,121.7,8.37,8.595,8.365,8.54,6.96,431316,0,199.96,243.184,3,43,660,39800,1,0.035487066,0.646627566,0.444444444,0.421153478,0.466529351,0.809651475,0.828337875,0.810205909,0.804638715,0.128571429,0.615444442,0,0.919271791,0.02307868,0.666666667,0.701754386,0.611214953,0.331111111,1
467,95.4996,91.2,0.345,33063.36,158.2,8.435,8.73,8.46,8.63,7.96,389121,1,167.6,203.04,3,21,572,38000,0,0.04235883,0.646627566,0.444444444,0.458133742,0.842430484,0.82126899,0.852861035,0.827215756,0.820695807,0.485714286,0.496542415,1,0.770503862,0.001036652,0.666666667,0.315789474,0.446728972,0.311111111,0
468,108.4456,91.2,0.416,33346.665,168,8.68,8.895,8.575,8.77,7.96,354464,0,189.64,263.056,4,21,506,38200,1,0.049634326,0.646627566,0.590534979,0.467905729,0.943357364,0.865058088,0.882833787,0.847806625,0.845673506,0.485714286,0.39888185,0,0.871827878,0.033989879,1,0.315789474,0.323364486,0.313333333,1
469,331.514,91.2,0.42,32918.93,144.5,8.52,8.55,8.44,8.67,6.96,383739,0,117.64,303.056,3,28,494,38200,1,0.174996077,0.646627566,0.598765432,0.453151945,0.701338826,0.836461126,0.820163488,0.823634736,0.827832293,0.128571429,0.481376384,0,0.540823832,0.055952841,0.666666667,0.438596491,0.300934579,0.313333333,1
470,281.502,91.2,0.42,31735.715,130.2,8.49,8.705,8.44,8.715,6.96,437878,0,126.04,263.216,3,27,512,40200,0,0.146889936,0.646627566,0.598765432,0.412339529,0.554067971,0.831099196,0.848319709,0.823634736,0.835860839,0.128571429,0.633935616,0,0.579440971,0.034077731,0.666666667,0.421052632,0.334579439,0.335555556,0
471,106.9758,91.2,0.42,34257.685,157.5,8.39,8.515,8.47,8.555,7.96,399291,0,111.96,243.184,1,36,638,39800,0,0.048808316,0.646627566,0.598765432,0.499329373,0.835221421,0.813226095,0.813805631,0.829006267,0.807314897,0.485714286,0.525200636,0,0.514711291,0.02307868,0,0.578947368,0.570093458,0.331111111,0
472,100.7682,91.2,0.468,34602.095,164.2,8.36,8.605,8.415,8.425,6.96,455983,1,173.84,263.136,4,52,475,39200,1,0.045319719,0.646627566,0.697530864,0.511209044,0.904222451,0.807864164,0.830154405,0.81915846,0.78412132,0.128571429,0.684954012,1,0.799190879,0.034033805,1,0.859649123,0.265420561,0.324444444,1
473,91.3736,91.2,0.42,35757.535,148.5,8.48,8.685,8.495,8.55,7.96,421532,1,169.28,303.712,4,39,635,46400,1,0.040040067,0.646627566,0.598765432,0.551063422,0.742533471,0.829311886,0.844686649,0.833482543,0.806422837,0.485714286,0.587873938,1,0.778227289,0.056313034,1,0.631578947,0.564485981,0.404444444,1
474,112.9378,91.2,0.386,38773.9,141.1,8.615,8.825,8.73,8.765,6.96,469624,1,147.92,304.768,4,56,630,59600,1,0.052158888,0.646627566,0.528806584,0.655106342,0.666323378,0.853440572,0.870118074,0.875559534,0.844781445,0.128571429,0.723393223,1,0.680029423,0.056892856,1,0.929824561,0.555140187,0.551111111,1
475,181.1158,91.2,0.416,30146.985,168.9,8.695,8.835,8.72,8.895,7.96,418266,0,181.52,222.208,4,47,498,27600,1,0.090474102,0.646627566,0.590534979,0.357539759,0.952626159,0.867739053,0.871934605,0.873769024,0.867975022,0.485714286,0.578670619,0,0.834497977,0.011561303,1,0.771929825,0.308411215,0.195555556,1
476,147.8624,91.2,0.416,34229.91,170.9,8.75,8.915,8.75,9.175,7.96,348948,1,181.32,222.128,2,27,631,26600,1,0.071786092,0.646627566,0.590534979,0.498371336,0.973223481,0.877569258,0.886466848,0.879140555,0.917930419,0.485714286,0.383338218,1,0.833578522,0.011517377,0.333333333,0.421052632,0.557009346,0.184444444,1
477,117.4282,91.2,0.386,36018.62,167.1,8.71,8.85,8.76,9.075,7.96,373575,1,122.68,282.672,1,22,567,33400,0,0.054682439,0.646627566,0.528806584,0.560068979,0.934088568,0.870420018,0.874659401,0.880931065,0.900089206,0.485714286,0.452735071,1,0.563994115,0.044760516,0,0.333333333,0.437383178,0.26,0
478,320.468,91.2,0.386,29463.72,170.8,8.86,9.005,8.795,9.135,6.96,340338,0,186.8,301.92,2,39,620,24000,1,0.168788358,0.646627566,0.528806584,0.333972025,0.972193615,0.897229669,0.902815622,0.887197851,0.910793934,0.128571429,0.359075949,0,0.858771607,0.055329093,0.333333333,0.631578947,0.536448598,0.155555556,1
479,224.66,91.2,0.386,34357.675,170.2,8.855,9.01,8.82,8.975,7.96,382809,1,105.84,302.336,2,60,653,29200,1,0.114945417,0.646627566,0.528806584,0.50277831,0.966014418,0.896336014,0.903723887,0.891674127,0.882247993,0.485714286,0.47875572,1,0.486575947,0.055557508,0.333333333,1,0.598130841,0.213333333,1
480,306.674,91.2,0.386,34602.095,161.5,8.865,9.09,8.96,9.185,6.96,457225,0,122.56,203.424,1,32,632,42800,0,0.161036297,0.646627566,0.528806584,0.511209044,0.876416066,0.898123324,0.918256131,0.916741271,0.919714541,0.128571429,0.688453865,0,0.563442442,0.001247496,0,0.50877193,0.558878505,0.364444444,0
481,136.4802,91.2,0.468,34674.31,138.2,8.26,8.31,8.14,8.445,6.96,471764,0,171.2,263.68,1,22,461,46000,1,0.065389433,0.646627566,0.697530864,0.513699943,0.636457261,0.789991063,0.776566757,0.769919427,0.787689563,0.128571429,0.729423567,0,0.787054064,0.034332502,0,0.333333333,0.239252336,0.4,1
482,134.1636,91.2,0.468,37496.25,148.4,8.28,8.37,8.31,8.38,7.96,488266,0,139.48,303.792,3,46,470,47400,0,0.064087532,0.646627566,0.697530864,0.611036597,0.741503605,0.793565684,0.78746594,0.800358102,0.776092774,0.485714286,0.775924841,0,0.641228393,0.05635696,0.666666667,0.754385965,0.256074766,0.415555556,0
483,134.6232,91.2,0.468,39223.855,150.5,8.165,8.335,8.27,8.41,6.96,517077,0,110,224,2,29,584,50000,1,0.064345821,0.646627566,0.697530864,0.670626557,0.763130793,0.773011618,0.781108084,0.793196061,0.781445138,0.128571429,0.85711186,0,0.505700625,0.012545244,0.333333333,0.456140351,0.469158879,0.444444444,1
484,76.3676,91.2,0.468,32007.91,113.8,7.795,8.055,7.875,8.075,7.96,481869,0,192.72,283.488,4,57,483,43600,0,0.031606876,0.646627566,0.697530864,0.4217283,0.385169928,0.706881144,0.730245232,0.722470904,0.721677074,0.485714286,0.757898623,0,0.885987495,0.04520856,1,0.947368421,0.280373832,0.373333333,0
485,67.5714,91.2,0.417,32613.405,115.4,8.035,8.22,8.115,8.185,7.96,438045,1,162.24,243.296,2,31,609,41200,1,0.026663518,0.646627566,0.592592593,0.442613527,0.401647786,0.749776586,0.760217984,0.765443151,0.741302409,0.485714286,0.634406208,1,0.745862449,0.023140176,0.333333333,0.49122807,0.51588785,0.346666667,1
486,93.4734,91.2,0.417,35063.16,125.4,7.985,8.075,7.965,7.995,7.96,465487,0,180.48,263.392,4,51,500,42400,1,0.04122013,0.646627566,0.592592593,0.527112474,0.504634398,0.740840036,0.733878292,0.738585497,0.707404103,0.485714286,0.711735499,0,0.829716808,0.034174368,1,0.842105263,0.312149533,0.36,1
487,133.835,91.2,0.417,33963.27,153.3,8.225,8.33,8.12,8.235,6.96,435929,1,171.64,243.056,3,57,596,38200,1,0.063902862,0.646627566,0.592592593,0.489174171,0.791967044,0.783735478,0.780199818,0.766338406,0.750223015,0.128571429,0.628443495,1,0.789076866,0.023008399,0.666666667,0.947368421,0.491588785,0.313333333,1
488,116.7134,91.2,0.417,32802.275,126.7,8.32,8.575,8.42,8.385,6.96,451515,0,168.24,223.296,3,44,621,41200,0,0.05428073,0.646627566,0.592592593,0.449128185,0.518022657,0.800714924,0.824704814,0.820053715,0.776984835,0.128571429,0.672363556,0,0.77344612,0.012158696,0.666666667,0.719298246,0.538317757,0.346666667,0
489,23.0172,110.48,0.391,30296.97,166.2,8.95,9.215,9.02,9.175,7.98,411264,0,120.08,282.432,3,28,605,30400,1,0.001624595,1,0.53909465,0.362713163,0.924819773,0.91331546,0.940962761,0.927484333,0.917930419,0.492857143,0.558939561,0,0.552041192,0.044628738,0.666666667,0.438596491,0.508411215,0.226666667,1
